"PFPR","TREATMENT_COVERAGE","STARTING_PARTNER_DRUG_FREQ","TIME_TO_1p_580Y","TIME_TO_10p_580Y","TIME_TO_25p_580Y","TIME_PARTNER_DRUG_RES_FREQ_TO_1p","TIME_PARTNER_DRUG_RES_FREQ_TO_5p","TIME_PARTNER_DRUG_RES_FREQ_TO_10p","TIME_PARTNER_DRUG_RES_FREQ_TO_20p","TIME_TO_10p_TF","TIME_TO_25p_TF","NUMBER_OF_TREATMENT_FAILURES","NUMBER_OF_MUTATION_EVENTS_1","NUMBER_OF_MUTATION_EVENTS_2","NUMBER_OF_MUTATION_EVENTS_3","NUMBER_OF_MUTATION_EVENTS_4","NUMBER_OF_MUTATION_EVENTS_5"
1,0.2,0,21.8356164383562,32.2739726027397,38.7671232876712,5.15068493150685,13.4520547945205,16.4109589041096,22.1643835616438,17.0684931506849,34.4931506849315,0.059425,2,5,4,7,3
1,0.2,0,6.7945205479452,NA,NA,26.6849315068493,32.1917808219178,36.8767123287671,NA,23.7260273972603,NA,0.028625,2,9,7,5,5
1,0.2,0,15.8356164383562,NA,NA,NA,NA,NA,NA,1.78082191780822,NA,0.02175,4,2,3,3,3
1,0.2,0,12.958904109589,NA,NA,16.4109589041096,NA,NA,NA,10.986301369863,NA,0.026475,5,4,2,3,2
1,0.2,0,14.7671232876712,NA,NA,5.80821917808219,24.0547945205479,28.4109589041096,39.5890410958904,10.9041095890411,NA,0.030625,3,4,7,4,5
1,0.2,0,9.0958904109589,24.3835616438356,NA,8.19178082191781,NA,NA,NA,19.1232876712329,NA,0.0218,9,5,7,2,3
1,0.2,0,5.06849315068493,31.4520547945205,NA,3.58904109589041,20.1095890410959,22.6575342465753,27.2602739726027,10.1643835616438,NA,0.045525,4,5,3,9,7
1,0.2,0,9.34246575342466,38.8493150684931,NA,15.7534246575342,36.1369863013699,NA,NA,9.01369863013699,NA,0.02085,2,4,4,7,4
1,0.2,0,7.36986301369863,NA,NA,5.72602739726027,12.958904109589,15.1780821917808,NA,3.26027397260274,NA,0.033925,9,3,6,1,4
1,0.2,0,7.04109589041096,NA,NA,12.3835616438356,39.6712328767123,NA,NA,2.27397260273973,NA,0.0233,3,6,3,5,2
1,0.2,0,6.21917808219178,NA,NA,3.50684931506849,12.8767123287671,15.0958904109589,18.1369863013699,15.3424657534247,NA,0.042175,2,6,1,7,3
1,0.2,0,2.19178082191781,36.7945205479452,NA,6.87671232876712,39.013698630137,NA,NA,5.97260273972603,NA,0.02405,14,16,18,17,12
1,0.2,0,7.36986301369863,21.4246575342466,NA,33.9178082191781,37.4520547945205,NA,NA,18.5479452054795,NA,0.026225,5,3,6,5,3
1,0.2,0,19.041095890411,NA,NA,9.42465753424657,13.1232876712329,15.6712328767123,30.5479452054795,10.7397260273973,NA,0.032375,7,2,2,4,2
1,0.2,0,34.1643835616438,NA,NA,17.8904109589041,23.1506849315069,34.6575342465753,NA,23.1506849315069,NA,0.02725,3,2,6,2,5
1,0.2,0,18.4657534246575,27.9178082191781,38.5205479452055,2.76712328767123,5.3972602739726,8.93150684931507,18.3835616438356,5.3972602739726,28.6575342465753,0.086425,2,5,5,5,7
1,0.2,0,14.4383561643836,24.8767123287671,NA,7.28767123287671,32.1095890410959,34.3287671232877,NA,18.5479452054795,NA,0.0268,5,6,8,4,5
1,0.2,0,12.7945205479452,29.7260273972603,36.6301369863014,16.2465753424658,22.6575342465753,29.6438356164384,36.6301369863014,13.041095890411,NA,0.0469,5,4,6,5,8
1,0.2,0,2.35616438356164,NA,NA,22.5753424657534,31.7808219178082,35.4794520547945,NA,25.7808219178082,NA,0.029425,4,9,5,7,3
1,0.2,0,8.84931506849315,NA,NA,4,18.7945205479452,26.5205479452055,37.9452054794521,6.3013698630137,NA,0.031575,4,5,4,4,1
1,0.2,0,10.4931506849315,NA,NA,19.3698630136986,NA,NA,NA,1.28767123287671,NA,0.017425,4,6,1,1,3
1,0.2,0,23.4794520547945,NA,NA,5.72602739726027,NA,NA,NA,16.4109589041096,NA,0.021225,2,3,5,7,6
1,0.2,0,6.46575342465754,23.972602739726,NA,5.23287671232877,26.8493150684931,28.4109589041096,34.4109589041096,6.87671232876712,NA,0.034425,3,4,4,4,3
1,0.2,0,4.08219178082192,26.8493150684931,NA,3.01369863013699,34.4931506849315,38.1917808219178,NA,17.4794520547945,NA,0.025925,6,5,5,6,6
1,0.2,0,19.4520547945205,NA,NA,5.47945205479452,12.7123287671233,15.5068493150685,24.8767123287671,10.7397260273973,NA,0.05735,2,7,3,6,2
1,0.2,0,22.6575342465753,NA,NA,6.21917808219178,11.3150684931507,14.7671232876712,23.8904109589041,13.9452054794521,NA,0.045,2,11,4,2,10
1,0.2,0,6.46575342465754,NA,NA,5.72602739726027,19.6986301369863,25.5342465753425,29.4794520547945,17.0684931506849,NA,0.047575,2,7,8,6,6
1,0.2,0,4.24657534246575,30.1369863013699,36.5479452054795,3.17808219178082,10.7397260273973,20.027397260274,26.6849315068493,13.9452054794521,37.5342465753425,0.06165,1,4,3,8,5
1,0.2,0,12.6301369863014,NA,NA,4.82191780821918,18.5479452054795,25.1232876712329,30.1369863013699,6.95890410958904,NA,0.037625,2,2,7,5,2
1,0.2,0,10.986301369863,NA,NA,4.57534246575343,11.4794520547945,16,24.3013698630137,15.4246575342466,NA,0.052125,4,6,3,5,4
1,0.2,0,12.6301369863014,19.6986301369863,35.5616438356164,8.68493150684931,NA,NA,NA,12.4657534246575,NA,0.024525,5,2,7,4,4
1,0.2,0,3.75342465753425,8.10958904109589,25.6164383561644,12.3835616438356,25.9452054794521,27.2602739726027,39.6712328767123,17.4794520547945,38.5205479452055,0.047075,4,3,4,3,4
1,0.2,0,27.5890410958904,NA,NA,6.7945205479452,17.972602739726,21.4246575342466,27.1780821917808,1.94520547945206,NA,0.0385,3,4,5,1,7
1,0.2,0,6.63013698630137,NA,NA,21.3424657534247,25.041095890411,35.7260273972603,NA,10.0821917808219,NA,0.024975,4,4,6,6,9
1,0.2,0,6.21917808219178,25.041095890411,31.6986301369863,3.26027397260274,15.2602739726027,24.0547945205479,29.2328767123288,13.8630136986301,31.2876712328767,0.08555,0,5,6,3,7
1,0.2,0,17.972602739726,NA,NA,30.7123287671233,NA,NA,NA,15.6712328767123,NA,0.019375,6,4,5,5,5
1,0.2,0,5.3972602739726,18.3013698630137,33.5068493150685,NA,NA,NA,NA,6.71232876712329,NA,0.027125,4,8,2,4,7
1,0.2,0,6.63013698630137,23.7260273972603,31.6986301369863,5.06849315068493,33.5890410958904,38.027397260274,NA,13.1232876712329,NA,0.024925,5,6,1,4,5
1,0.2,0,1.2054794520548,NA,NA,1.53424657534246,12.6301369863014,20.9315068493151,38.6849315068493,1.78082191780822,NA,0.035525,3,3,3,1,5
1,0.2,0,NA,NA,NA,4.65753424657534,35.1506849315069,38.6849315068493,NA,30.3013698630137,NA,0.02505,5,8,0,2,3
1,0.2,0,5.97260273972603,37.1232876712329,NA,3.17808219178082,18.6301369863014,21.1780821917808,27.013698630137,16.4109589041096,NA,0.0417,1,1,2,5,5
1,0.2,0,1.86301369863014,37.9452054794521,NA,4,21.0958904109589,27.5890410958904,33.9178082191781,17.4794520547945,NA,0.046425,7,7,4,9,2
1,0.2,0,8.10958904109589,NA,NA,8.27397260273973,13.6164383561644,15.0958904109589,20.4383561643836,1.04109589041096,34.9041095890411,0.067175,8,2,6,4,4
1,0.2,0,8.27397260273973,33.0958904109589,NA,27.1780821917808,38.3561643835616,NA,NA,2.35616438356164,NA,0.029375,4,1,1,3,4
1,0.2,0,2.27397260273973,39.5890410958904,NA,17.3972602739726,23.6438356164384,NA,NA,7.2054794520548,NA,0.025025,7,7,4,5,5
1,0.2,0,8.68493150684931,20.8493150684931,28.986301369863,6.63013698630137,29.8082191780822,32.1095890410959,NA,4.24657534246575,NA,0.035825,3,5,2,5,3
1,0.2,0,4.57534246575343,NA,NA,6.71232876712329,12.2191780821918,30.3835616438356,37.3698630136986,8.35616438356164,NA,0.030375,0,4,4,2,4
1,0.2,0,10.986301369863,NA,NA,16.4109589041096,NA,NA,NA,6.05479452054794,NA,0.021825,4,4,6,10,4
1,0.2,0,22.986301369863,36.7123287671233,NA,3.26027397260274,39.6712328767123,NA,NA,15.013698630137,NA,0.027475,2,9,4,2,2
1,0.2,0,9.01369863013699,24.6301369863014,32.6027397260274,3.0958904109589,4.41095890410959,8.35616438356164,19.2054794520548,9.17808219178082,27.4246575342466,0.10095,3,5,5,7,6
1,0.2,0,20.1917808219178,NA,NA,2.6027397260274,7.45205479452055,27.5890410958904,32.3561643835616,13.2054794520548,NA,0.0354,5,3,5,2,2
1,0.2,0,2.35616438356164,22.3287671232877,NA,10.5753424657534,35.1506849315069,NA,NA,3.42465753424657,NA,0.022575,3,4,6,5,2
1,0.2,0,11.6438356164384,37.9452054794521,NA,7.36986301369863,11.2328767123288,13.6164383561644,30.3013698630137,1.94520547945206,38.3561643835616,0.048075,1,5,5,3,3
1,0.2,0,17.972602739726,NA,NA,23.2328767123288,31.2054794520548,35.6438356164384,NA,1.04109589041096,NA,0.0255,6,4,3,3,6
1,0.2,0,2.19178082191781,NA,NA,8.19178082191781,NA,NA,NA,10.4931506849315,NA,0.022175,4,4,4,1,8
1,0.2,0,5.47945205479452,NA,NA,11.2328767123288,16.986301369863,21.1780821917808,26.1095890410959,2.93150684931507,NA,0.045675,4,4,4,10,1
1,0.2,0,26.5205479452055,38.6849315068493,NA,15.8356164383562,NA,NA,NA,27.5890410958904,NA,0.024,0,5,4,3,0
1,0.2,0,15.6712328767123,NA,NA,1.94520547945206,17.3972602739726,19.3698630136986,22,1.04109589041096,31.1232876712329,0.05555,3,4,1,4,4
1,0.2,0,8.02739726027397,35.5616438356164,NA,4.65753424657534,11.8904109589041,21.3424657534247,35.2328767123288,13.2876712328767,37.7808219178082,0.042875,2,1,4,7,5
1,0.2,0,16.0821917808219,NA,NA,13.4520547945205,30.7945205479452,33.0958904109589,36.8767123287671,12.5479452054795,NA,0.0273,2,2,3,4,6
1,0.2,0,2.10958904109589,35.3972602739726,NA,9.42465753424657,11.972602739726,15.1780821917808,21.2602739726027,10.3287671232877,NA,0.0558,6,1,2,5,7
1,0.2,0,9.83561643835617,34.1643835616438,NA,8.27397260273973,13.1232876712329,17.6438356164384,24.5479452054795,10.2465753424658,NA,0.052025,5,5,4,3,3
1,0.2,0,4.49315068493151,28.986301369863,NA,3.42465753424657,11.6438356164384,19.1232876712329,28.3287671232877,2.93150684931507,34.5753424657534,0.053525,3,6,4,7,10
1,0.2,0,2.27397260273973,37.3698630136986,NA,23.8082191780822,30.5479452054795,36.2191780821918,38.3561643835616,6.63013698630137,NA,0.0258,1,3,8,3,6
1,0.2,0,1.36986301369863,9.17808219178082,39.013698630137,1.61643835616438,28.9041095890411,30.7123287671233,NA,9.17808219178082,NA,0.038675,6,2,7,2,5
1,0.2,0,15.0958904109589,NA,NA,13.4520547945205,25.6164383561644,37.1232876712329,NA,0.794520547945204,NA,0.024775,2,5,0,5,1
1,0.2,0,10.3287671232877,38.4383561643836,NA,4.41095890410959,36.0547945205479,37.7808219178082,39.8356164383562,36.7945205479452,NA,0.0245,3,2,3,4,0
1,0.2,0,21.013698630137,NA,NA,9.75342465753425,28.1643835616438,NA,NA,4.16438356164383,NA,0.02555,4,2,5,3,3
1,0.2,0,16,NA,NA,11.0684931506849,32.5205479452055,36.7123287671233,NA,7.86301369863014,NA,0.02695,3,4,4,7,3
1,0.2,0,17.8082191780822,NA,NA,8.68493150684931,31.6986301369863,36.4657534246575,NA,0.547945205479451,NA,0.026575,2,4,3,2,5
1,0.2,0,7.53424657534246,NA,NA,2.68493150684931,11.3972602739726,NA,NA,4.57534246575343,NA,0.02315,4,3,5,1,4
1,0.2,0,12.4657534246575,35.8082191780822,NA,10.9041095890411,22.986301369863,29.5616438356164,34.8219178082192,24.0547945205479,NA,0.04195,5,3,1,7,2
1,0.2,0,6.95890410958904,NA,NA,5.15068493150685,35.1506849315069,NA,NA,3.58904109589041,NA,0.0234,3,4,6,5,4
1,0.2,0,16.4109589041096,37.8630136986301,NA,7.78082191780822,13.9452054794521,21.7534246575342,31.6164383561644,7.86301369863014,NA,0.04245,6,3,8,5,3
1,0.2,0,29.3150684931507,NA,NA,3.34246575342466,15.5068493150685,25.5342465753425,28.7397260273973,0.136986301369863,NA,0.04025,3,2,5,6,4
1,0.2,0,3.26027397260274,NA,NA,3.01369863013699,25.8630136986301,33.3424657534247,36.2191780821918,21.3424657534247,NA,0.03035,3,6,4,6,6
1,0.2,0,12.7123287671233,NA,NA,6.21917808219178,20.6849315068493,25.2054794520548,38.8493150684931,18.2191780821918,NA,0.042325,2,2,2,9,3
1,0.2,0,2.10958904109589,NA,NA,9.01369863013699,15.2602739726027,22.7397260273973,27.3424657534247,0.465753424657535,NA,0.050525,6,5,3,3,1
1,0.2,0,21.8356164383562,NA,NA,5.06849315068493,NA,NA,NA,24.0547945205479,NA,0.0268,6,5,5,2,7
1,0.2,0,16.3287671232877,NA,NA,5.64383561643836,28.3287671232877,31.2054794520548,36.958904109589,16.7397260273973,NA,0.03615,3,4,4,7,3
1,0.2,0,25.5342465753425,NA,NA,9.17808219178082,NA,NA,NA,4.98630136986301,NA,0.0195,4,4,0,9,5
1,0.2,0.01,11.3972602739726,20.3561643835616,27.7534246575342,0.0547945205479436,21.5068493150685,23.8082191780822,27.6712328767123,0.465753424657535,34.8219178082192,0.08315,2,5,4,6,3
1,0.2,0.01,18.6301369863014,31.1232876712329,NA,0.0547945205479436,7.6986301369863,NA,NA,10.9041095890411,NA,0.03315,4,5,0,4,6
1,0.2,0.01,7.78082191780822,NA,NA,0.219178082191782,18.2191780821918,20.4383561643836,NA,1.61643835616438,NA,0.02925,2,3,3,3,4
1,0.2,0.01,23.0684931506849,NA,NA,0.712328767123289,NA,NA,NA,37.8630136986301,NA,0.02275,6,3,5,5,3
1,0.2,0.01,4.08219178082192,18.2191780821918,32.1917808219178,0.0547945205479436,7.28767123287671,9.26027397260274,13.7808219178082,10.0821917808219,23.4794520547945,0.125175,3,1,5,7,3
1,0.2,0.01,7.78082191780822,37.3698630136986,NA,0.0547945205479436,5.80821917808219,10.3287671232877,21.7534246575342,8.43835616438356,32.1917808219178,0.06055,6,4,4,2,6
1,0.2,0.01,21.5890410958904,NA,NA,0.301369863013697,3.0958904109589,6.38356164383562,30.7123287671233,5.89041095890411,NA,0.04645,4,3,2,10,10
1,0.2,0.01,39.4246575342466,NA,NA,7.2054794520548,NA,NA,NA,6.7945205479452,NA,0.01925,4,2,6,5,5
1,0.2,0.01,10.986301369863,NA,NA,0.301369863013697,10.1643835616438,18.5479452054795,22.7397260273973,1.53424657534246,NA,0.06245,7,4,6,5,1
1,0.2,0.01,5.15068493150685,27.9178082191781,33.3424657534247,0.0547945205479436,11.6438356164384,15.9178082191781,23.0684931506849,0.301369863013697,29.3972602739726,0.0915,2,0,10,8,9
1,0.2,0.01,7.28767123287671,31.2054794520548,34.986301369863,0.0547945205479436,19.6986301369863,21.6712328767123,26.6027397260274,5.80821917808219,33.5890410958904,0.062525,6,1,3,5,8
1,0.2,0.01,9.34246575342466,21.3424657534247,NA,14.2739726027397,NA,NA,NA,0.219178082191782,NA,0.023875,3,6,7,5,8
1,0.2,0.01,2.19178082191781,NA,NA,5.97260273972603,18.0547945205479,27.3424657534247,36.4657534246575,0.219178082191782,NA,0.03775,6,1,2,4,4
1,0.2,0.01,12.7123287671233,36.7123287671233,NA,0.136986301369863,5.89041095890411,12.8767123287671,26.6027397260274,3.91780821917808,37.2876712328767,0.05185,2,7,2,3,5
1,0.2,0.01,4.65753424657534,NA,NA,0.0547945205479436,3.83561643835617,12.3835616438356,21.5068493150685,2.02739726027397,28.3287671232877,0.070225,1,1,6,4,3
1,0.2,0.01,4.32876712328767,NA,NA,0.0547945205479436,NA,NA,NA,30.7945205479452,NA,0.018575,3,4,5,11,5
1,0.2,0.01,5.23287671232877,32.7671232876712,NA,0.0547945205479436,26.7671232876712,39.6712328767123,NA,4.49315068493151,NA,0.02745,7,2,2,9,9
1,0.2,0.01,1.94520547945206,NA,NA,0.301369863013697,14.3561643835616,21.7534246575342,37.9452054794521,11.3150684931507,NA,0.03265,2,4,6,6,5
1,0.2,0.01,10.2465753424658,NA,NA,0.136986301369863,11.8904109589041,15.7534246575342,18.5479452054795,1.6986301369863,NA,0.064125,7,4,4,3,7
1,0.2,0.01,7.6986301369863,NA,NA,0.219178082191782,NA,NA,NA,5.15068493150685,NA,0.0247,5,3,8,5,3
1,0.2,0.01,4,NA,NA,0.219178082191782,12.7945205479452,14.1917808219178,25.5342465753425,0.63013698630137,NA,0.036375,5,3,8,4,2
1,0.2,0.01,4.41095890410959,NA,NA,0.0547945205479436,7.94520547945206,15.5890410958904,38.4383561643836,12.1369863013699,NA,0.03605,5,6,4,4,5
1,0.2,0.01,NA,NA,NA,0.63013698630137,20.3561643835616,27.9178082191781,38.9315068493151,11.5616438356164,NA,0.035,5,4,2,1,7
1,0.2,0.01,14.1917808219178,NA,NA,0.0547945205479436,11.1506849315068,17.0684931506849,21.013698630137,11.7260273972603,32.9315068493151,0.06375,7,9,5,8,6
1,0.2,0.01,20.6849315068493,37.6164383561644,NA,1.61643835616438,11.4794520547945,18.5479452054795,25.4520547945205,9.01369863013699,NA,0.046025,3,6,1,5,7
1,0.2,0.01,7.04109589041096,21.4246575342466,37.7808219178082,0.301369863013697,13.7808219178082,16.7397260273973,22,9.26027397260274,29.8904109589041,0.0903,4,1,5,10,7
1,0.2,0.01,5.64383561643836,NA,NA,0.0547945205479436,5.97260273972603,34,37.6986301369863,5.56164383561644,NA,0.03975,5,5,6,5,6
1,0.2,0.01,27.6712328767123,35.5616438356164,NA,1.12328767123288,17.8082191780822,24.7945205479452,30.2191780821918,13.8630136986301,38.4383561643836,0.051325,1,5,1,5,5
1,0.2,0.01,13.3698630136986,NA,NA,0.219178082191782,7.04109589041096,15.6712328767123,20.6027397260274,1.28767123287671,NA,0.0522,0,4,2,1,2
1,0.2,0.01,2.35616438356164,NA,NA,0.465753424657535,11.3150684931507,17.4794520547945,21.013698630137,7.28767123287671,28.6575342465753,0.060875,5,5,6,5,3
1,0.2,0.01,3.75342465753425,NA,NA,0.0547945205479436,5.80821917808219,14.7671232876712,25.2054794520548,3.67123287671233,37.5342465753425,0.055925,4,1,3,2,4
1,0.2,0.01,5.06849315068493,NA,NA,0.136986301369863,NA,NA,NA,23.7260273972603,NA,0.020175,6,4,4,5,7
1,0.2,0.01,14.1095890410959,26.9315068493151,35.2328767123288,0.712328767123289,3.83561643835617,16.4109589041096,23.8904109589041,9.58904109589041,33.2602739726027,0.077275,5,6,2,7,5
1,0.2,0.01,14.6849315068493,NA,NA,0.301369863013697,10.9041095890411,11.5616438356164,29.972602739726,14.2739726027397,NA,0.046425,3,6,8,6,4
1,0.2,0.01,34,NA,NA,0.63013698630137,10.4109589041096,12.4657534246575,27.3424657534247,3.34246575342466,NA,0.04495,2,3,2,4,5
1,0.2,0.01,15.5068493150685,37.2054794520548,NA,0.0547945205479436,22.0821917808219,31.3698630136986,36.3835616438356,3.42465753424657,NA,0.03895,1,4,4,8,8
1,0.2,0.01,32.027397260274,NA,NA,0.0547945205479436,4.32876712328767,10.986301369863,17.8082191780822,3.83561643835617,28.8219178082192,0.0732,4,8,5,3,2
1,0.2,0.01,16.6575342465753,NA,NA,0.0547945205479436,34.986301369863,NA,NA,7.86301369863014,NA,0.0212,8,6,5,0,4
1,0.2,0.01,17.8082191780822,NA,NA,0.0547945205479436,23.972602739726,30.8767123287671,NA,1.28767123287671,NA,0.0305,4,4,4,5,2
1,0.2,0.01,18.7123287671233,NA,NA,0.0547945205479436,17.8082191780822,31.6986301369863,NA,14.2739726027397,NA,0.029325,3,4,5,1,3
1,0.2,0.01,5.56164383561644,NA,NA,0.136986301369863,28.1643835616438,NA,NA,18.7123287671233,NA,0.02595,7,6,3,5,6
1,0.2,0.01,13.4520547945205,NA,NA,0.0547945205479436,NA,NA,NA,8.84931506849315,NA,0.0219,6,3,3,5,4
1,0.2,0.01,9.58904109589041,NA,NA,1.53424657534246,8.19178082191781,30.3835616438356,39.5890410958904,2.19178082191781,NA,0.031125,2,5,6,4,2
1,0.2,0.01,13.4520547945205,NA,NA,0.136986301369863,6.38356164383562,15.5890410958904,NA,11.3972602739726,NA,0.039625,2,3,5,3,4
1,0.2,0.01,2.6027397260274,16.0821917808219,24.958904109589,0.0547945205479436,18.7123287671233,20.8493150684931,24.4657534246575,14.1917808219178,28.2465753424658,0.122425,19,16,25,17,16
1,0.2,0.01,19.4520547945205,NA,NA,0.63013698630137,23.7260273972603,NA,NA,14.3561643835616,NA,0.0212,8,4,1,3,3
1,0.2,0.01,3.83561643835617,17.0684931506849,25.5342465753425,0.0547945205479436,3.26027397260274,22.5753424657534,37.2054794520548,3.42465753424657,NA,0.051275,5,3,3,7,8
1,0.2,0.01,21.5068493150685,NA,NA,0.465753424657535,5.89041095890411,10.7397260273973,16.4109589041096,3.42465753424657,32.1917808219178,0.08,3,4,2,4,4
1,0.2,0.01,3.83561643835617,24.0547945205479,34.0821917808219,0.136986301369863,3.75342465753425,9.17808219178082,23.6438356164384,3.91780821917808,37.4520547945205,0.061725,6,1,3,8,4
1,0.2,0.01,13.041095890411,NA,NA,0.0547945205479436,7.94520547945206,16.1643835616438,19.8630136986301,7.6986301369863,NA,0.056325,6,2,2,4,4
1,0.2,0.01,11.1506849315068,NA,NA,0.0547945205479436,38.9315068493151,NA,NA,13.4520547945205,NA,0.020475,2,1,6,2,2
1,0.2,0.01,11.6438356164384,NA,NA,6.38356164383562,13.1232876712329,22,37.4520547945205,11.972602739726,NA,0.0333,2,2,4,7,5
1,0.2,0.01,9.0958904109589,NA,NA,0.136986301369863,18.4657534246575,29.3150684931507,38.1095890410959,13.8630136986301,NA,0.03755,4,5,6,8,5
1,0.2,0.01,NA,NA,NA,0.547945205479451,NA,NA,NA,16.3287671232877,NA,0.021,3,4,1,3,4
1,0.2,0.01,7.53424657534246,NA,NA,0.0547945205479436,5.06849315068493,10.5753424657534,25.041095890411,3.91780821917808,NA,0.04655,4,7,5,8,7
1,0.2,0.01,37.2054794520548,NA,NA,0.219178082191782,11.3972602739726,18.0547945205479,24.958904109589,15.2602739726027,NA,0.05505,8,6,3,3,3
1,0.2,0.01,26.9315068493151,NA,NA,0.136986301369863,30.958904109589,36.8767123287671,NA,36.8767123287671,NA,0.02385,2,3,7,4,7
1,0.2,0.01,2.84931506849315,8.10958904109589,17.3972602739726,0.0547945205479436,8.68493150684931,10.986301369863,18.2191780821918,7.78082191780822,20.8493150684931,0.1743,5,5,8,9,5
1,0.2,0.01,15.6712328767123,NA,NA,0.136986301369863,20.1917808219178,38.6849315068493,NA,2.10958904109589,NA,0.02655,4,3,4,5,0
1,0.2,0.01,7.45205479452055,NA,NA,0.0547945205479436,15.3424657534247,20.6849315068493,32.8493150684931,7.45205479452055,NA,0.0346,4,6,2,4,7
1,0.2,0.01,14.2739726027397,35.1506849315069,NA,0.136986301369863,9.01369863013699,34.9041095890411,NA,28.3287671232877,NA,0.032975,3,4,2,4,6
1,0.2,0.01,6.3013698630137,22.1643835616438,NA,0.0547945205479436,28.3287671232877,NA,NA,2.76712328767123,NA,0.02915,2,7,2,5,2
1,0.2,0.01,23.0684931506849,NA,NA,0.0547945205479436,7.86301369863014,34.6575342465753,NA,7.45205479452055,NA,0.032625,4,0,8,2,7
1,0.2,0.01,6.38356164383562,37.4520547945205,NA,0.219178082191782,13.6164383561644,NA,NA,10.1643835616438,NA,0.023825,2,6,6,8,4
1,0.2,0.01,25.5342465753425,33.4246575342466,NA,0.219178082191782,7.45205479452055,13.9452054794521,28.3287671232877,8.35616438356164,35.5616438356164,0.062525,5,6,2,3,7
1,0.2,0.01,15.1780821917808,NA,NA,0.0547945205479436,13.8630136986301,18.0547945205479,21.013698630137,11.2328767123288,NA,0.044325,4,2,1,7,4
1,0.2,0.01,1.12328767123288,NA,NA,0.136986301369863,26.4383561643836,32.6849315068493,NA,31.7808219178082,NA,0.02325,6,7,2,6,5
1,0.2,0.01,6.63013698630137,NA,NA,0.0547945205479436,37.5342465753425,NA,NA,0.876712328767123,NA,0.027925,3,5,1,6,10
